,s,t,method,hash,k,cost,factor,portfolio,infos
9091,29,24,penalised djikstra(1.2),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,3,47.11038062418519,1.000072061352831,[a139-112-141-145-100-28;a106-129-82-47-152-31;a139-116-86-100-28],[48.659;;54.456;;55.012]
9092,29,24,penalised djikstra(1.3),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,3,47.11038062418519,,[a139-112-141-145-100-28;a106-129-82-47-152-31;a139-116-86-100-28],[48.659;;54.456;;57.930]
9093,29,24,penalised djikstra(1.3),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,3,47.11038062418519,1.000072061352831,[a139-112-141-145-100-28;a106-129-82-47-152-31;a139-116-86-100-28],[48.659;;54.456;;57.930]
9094,29,24,penalised djikstra(1.4),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,3,47.11038062418519,,[a139-112-141-145-100-28;a106-129-82-47-152-31;a139-116-86-100-28],[48.659;;54.456;;60.847]
9095,29,24,penalised djikstra(1.4),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,3,47.11038062418519,1.000072061352831,[a139-112-141-145-100-28;a106-129-82-47-152-31;a139-116-86-100-28],[48.659;;54.456;;60.847]
9096,29,24,greedy,c539c10233e857faac14ba4e7c580b9914d39c989616057b920cb8ce3825cb6d,2,47.56448754253473,1.009711967375481,[a139-112-141-145-100-28;a139-116-86-100-28],[+3.29%;;+0.97%]
9097,29,24,most frequent shortest paths,120d5c6e56ceb65e9f5418ea9b966d31319dadb98731c6602535ded982afe2e2,2,47.56448754253473,1.009711967375481,[a139-112-141-145-100-28;a139-116-86-100-28],[+3.29% | f=0.495;;+0.97% | f=0.371]
9098,29,24,penalised djikstra(1.05),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,2,47.56448754253473,,[a139-112-141-145-100-28;a139-116-86-100-28],[48.659;;50.636]
9099,29,24,penalised djikstra(1.05),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,2,47.56448754253473,1.009711967375481,[a139-112-141-145-100-28;a139-116-86-100-28],[48.659;;50.636]
9100,29,24,penalised djikstra(1.1),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,2,47.56448754253473,,[a139-112-141-145-100-28;a139-116-86-100-28],[48.659;;52.095]
9101,29,24,penalised djikstra(1.1),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,2,47.56448754253473,1.009711967375481,[a139-112-141-145-100-28;a139-116-86-100-28],[48.659;;52.095]
9102,29,24,penalised djikstra(1.2),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,2,47.89161995147222,,[a139-112-141-145-100-28;a106-129-82-47-152-31],[48.659;;54.456]
9103,29,24,penalised djikstra(1.2),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,2,47.89161995147222,1.0166564237395948,[a139-112-141-145-100-28;a106-129-82-47-152-31],[48.659;;54.456]
9104,29,24,penalised djikstra(1.3),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,2,47.89161995147222,,[a139-112-141-145-100-28;a106-129-82-47-152-31],[48.659;;54.456]
9105,29,24,penalised djikstra(1.3),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,2,47.89161995147222,1.0166564237395948,[a139-112-141-145-100-28;a106-129-82-47-152-31],[48.659;;54.456]
9106,29,24,penalised djikstra(1.4),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,2,47.89161995147222,,[a139-112-141-145-100-28;a106-129-82-47-152-31],[48.659;;54.456]
9107,29,24,penalised djikstra(1.4),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,2,47.89161995147222,1.0166564237395948,[a139-112-141-145-100-28;a106-129-82-47-152-31],[48.659;;54.456]
9108,29,24,greedy,c539c10233e857faac14ba4e7c580b9914d39c989616057b920cb8ce3825cb6d,1,48.658569982988425,1.0329374490425247,[a139-112-141-145-100-28],[+3.29%]
9109,29,24,most frequent shortest paths,120d5c6e56ceb65e9f5418ea9b966d31319dadb98731c6602535ded982afe2e2,1,48.658569982988425,1.0329374490425247,[a139-112-141-145-100-28],[+3.29% | f=0.495]
9110,29,24,penalised djikstra(1.05),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,1,48.658569982988425,,[a139-112-141-145-100-28],[48.659]
9111,29,24,penalised djikstra(1.05),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,1,48.658569982988425,1.0329374490425247,[a139-112-141-145-100-28],[48.659]
9112,29,24,penalised djikstra(1.1),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,1,48.658569982988425,,[a139-112-141-145-100-28],[48.659]
9113,29,24,penalised djikstra(1.1),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,1,48.658569982988425,1.0329374490425247,[a139-112-141-145-100-28],[48.659]
9114,29,24,penalised djikstra(1.2),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,1,48.658569982988425,,[a139-112-141-145-100-28],[48.659]
9115,29,24,penalised djikstra(1.2),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,1,48.658569982988425,1.0329374490425247,[a139-112-141-145-100-28],[48.659]
9116,29,24,penalised djikstra(1.3),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,1,48.658569982988425,,[a139-112-141-145-100-28],[48.659]
9117,29,24,penalised djikstra(1.3),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,1,48.658569982988425,1.0329374490425247,[a139-112-141-145-100-28],[48.659]
9118,29,24,penalised djikstra(1.4),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,1,48.658569982988425,,[a139-112-141-145-100-28],[48.659]
9119,29,24,penalised djikstra(1.4),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,1,48.658569982988425,1.0329374490425247,[a139-112-141-145-100-28],[48.659]
9120,62,55,greedy,c539c10233e857faac14ba4e7c580b9914d39c989616057b920cb8ce3825cb6d,8,62.7641708458148,1.0,[a117-78-143-14-12-74-65;a33-7-136-108-71-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-135-55-63-74-65;a33-7-87-23-134-12-74-65;a33-7-136-108-72-23-55-63-74-65;a33-7-87-73-71-14-12-74-65],[+0.61%;;+0.21%;;+0.04%;;+0.01%;;+0.00%;;+0.00%;;+0.00%]
9121,62,55,most frequent shortest paths,120d5c6e56ceb65e9f5418ea9b966d31319dadb98731c6602535ded982afe2e2,8,62.7641708458148,1.0,[a117-78-143-14-12-74-65;a33-7-136-108-71-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-135-55-63-74-65;a33-7-87-23-134-12-74-65;a33-7-136-108-72-23-55-63-74-65;a33-7-87-73-71-14-12-74-65],[+0.61% | f=0.969;;+0.21% | f=0.017;;+0.04% | f=0.009;;+0.01% | f=0.002;;+0.00% | f=0.002;;+0.00% | f=0.001;;+0.00% | f=0.000]
9122,62,55,penalised djikstra(1.05),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,8,,,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65],[63.146;;66.303;;69.618;;73.099;;76.754;;80.592;;84.621;;88.852]
9123,62,55,penalised djikstra(1.05),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,8,63.14557516153935,1.0060767841044451,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65],[63.146;;66.303;;69.618;;73.099;;76.754;;80.592;;84.621;;88.852]
9124,62,55,penalised djikstra(1.1),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,8,,,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a33-7-136-108-71-14-12-74-65],[63.146;;69.460;;76.406;;84.047;;90.132;;94.696;;101.614;;106.347]
9125,62,55,penalised djikstra(1.1),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,8,62.78964893176852,1.0004059336020914,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a33-7-136-108-71-14-12-74-65],[63.146;;69.460;;76.406;;84.047;;90.132;;94.696;;101.614;;106.347]
9126,62,55,penalised djikstra(1.2),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,8,,,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-12-74-65;a33-7-136-108-71-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65],[63.146;;75.775;;89.763;;95.345;;110.269;;123.449;;134.806;;157.294]
9127,62,55,penalised djikstra(1.2),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,8,62.78964893176852,1.0004059336020914,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-12-74-65;a33-7-136-108-71-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65],[63.146;;75.775;;89.763;;95.345;;110.269;;123.449;;134.806;;157.294]
9128,62,55,penalised djikstra(1.3),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,8,,,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a33-7-136-108-71-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-130-151-46-19-65],[63.146;;82.089;;93.595;;113.156;;133.990;;151.540;;191.262;;212.874]
9129,62,55,penalised djikstra(1.3),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,8,62.78964893176852,1.0004059336020914,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a33-7-136-108-71-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-130-151-46-19-65],[63.146;;82.089;;93.595;;113.156;;133.990;;151.540;;191.262;;212.874]
9130,62,55,penalised djikstra(1.4),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,8,,,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a33-7-136-108-71-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-12-74-65;a33-148-4-128-23-55-130-151-46-19-65;a117-78-143-14-12-142-46-19-65],[63.146;;88.404;;97.734;;128.246;;163.170;;190.699;;240.666;;291.420]
9131,62,55,penalised djikstra(1.4),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,8,62.78964893176852,1.0004059336020914,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a33-7-136-108-71-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-12-74-65;a33-148-4-128-23-55-130-151-46-19-65;a117-78-143-14-12-142-46-19-65],[63.146;;88.404;;97.734;;128.246;;163.170;;190.699;;240.666;;291.420]
9132,62,55,greedy,c539c10233e857faac14ba4e7c580b9914d39c989616057b920cb8ce3825cb6d,7,62.7641708458148,1.0,[a117-78-143-14-12-74-65;a33-7-136-108-71-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-135-55-63-74-65;a33-7-87-23-134-12-74-65;a33-7-136-108-72-23-55-63-74-65;a33-7-87-73-71-14-12-74-65],[+0.61%;;+0.21%;;+0.04%;;+0.01%;;+0.00%;;+0.00%;;+0.00%]
9133,62,55,most frequent shortest paths,120d5c6e56ceb65e9f5418ea9b966d31319dadb98731c6602535ded982afe2e2,7,62.7641708458148,1.0,[a117-78-143-14-12-74-65;a33-7-136-108-71-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-135-55-63-74-65;a33-7-87-23-134-12-74-65;a33-7-136-108-72-23-55-63-74-65;a33-7-87-73-71-14-12-74-65],[+0.61% | f=0.969;;+0.21% | f=0.017;;+0.04% | f=0.009;;+0.01% | f=0.002;;+0.00% | f=0.002;;+0.00% | f=0.001;;+0.00% | f=0.000]
9134,62,55,penalised djikstra(1.05),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,7,63.14557516153935,,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65],[63.146;;66.303;;69.618;;73.099;;76.754;;80.592;;84.621]
9135,62,55,penalised djikstra(1.05),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,7,63.14557516153935,1.0060767841044451,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65],[63.146;;66.303;;69.618;;73.099;;76.754;;80.592;;84.621]
9136,62,55,penalised djikstra(1.1),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,7,62.9047692941412,,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65],[63.146;;69.460;;76.406;;84.047;;90.132;;94.696;;101.614]
9137,62,55,penalised djikstra(1.1),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,7,62.9047692941412,1.0022401068385305,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65],[63.146;;69.460;;76.406;;84.047;;90.132;;94.696;;101.614]
9138,62,55,penalised djikstra(1.2),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,7,62.78964893176852,,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-12-74-65;a33-7-136-108-71-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-12-74-65],[63.146;;75.775;;89.763;;95.345;;110.269;;123.449;;134.806]
9139,62,55,penalised djikstra(1.2),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,7,62.78964893176852,1.0004059336020914,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-12-74-65;a33-7-136-108-71-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-12-74-65],[63.146;;75.775;;89.763;;95.345;;110.269;;123.449;;134.806]
9140,62,55,penalised djikstra(1.3),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,7,62.78964893176852,,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a33-7-136-108-71-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-12-74-65],[63.146;;82.089;;93.595;;113.156;;133.990;;151.540;;191.262]
9141,62,55,penalised djikstra(1.3),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,7,62.78964893176852,1.0004059336020914,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a33-7-136-108-71-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-12-74-65],[63.146;;82.089;;93.595;;113.156;;133.990;;151.540;;191.262]
9142,62,55,penalised djikstra(1.4),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,7,62.78964893176852,,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a33-7-136-108-71-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-12-74-65;a33-148-4-128-23-55-130-151-46-19-65],[63.146;;88.404;;97.734;;128.246;;163.170;;190.699;;240.666]
9143,62,55,penalised djikstra(1.4),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,7,62.78964893176852,1.0004059336020914,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a33-7-136-108-71-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-12-74-65;a33-148-4-128-23-55-130-151-46-19-65],[63.146;;88.404;;97.734;;128.246;;163.170;;190.699;;240.666]
9144,62,55,greedy,c539c10233e857faac14ba4e7c580b9914d39c989616057b920cb8ce3825cb6d,6,62.76424088163888,1.000001115856756,[a117-78-143-14-12-74-65;a33-7-136-108-71-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-135-55-63-74-65;a33-7-87-23-134-12-74-65;a33-7-136-108-72-23-55-63-74-65],[+0.61%;;+0.21%;;+0.04%;;+0.01%;;+0.00%;;+0.00%]
9145,62,55,most frequent shortest paths,120d5c6e56ceb65e9f5418ea9b966d31319dadb98731c6602535ded982afe2e2,6,62.76424088163888,1.000001115856756,[a117-78-143-14-12-74-65;a33-7-136-108-71-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-135-55-63-74-65;a33-7-87-23-134-12-74-65;a33-7-136-108-72-23-55-63-74-65],[+0.61% | f=0.969;;+0.21% | f=0.017;;+0.04% | f=0.009;;+0.01% | f=0.002;;+0.00% | f=0.002;;+0.00% | f=0.001]
9146,62,55,penalised djikstra(1.05),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,6,63.14557516153935,,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65],[63.146;;66.303;;69.618;;73.099;;76.754;;80.592]
9147,62,55,penalised djikstra(1.05),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,6,63.14557516153935,1.0060767841044451,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65],[63.146;;66.303;;69.618;;73.099;;76.754;;80.592]
9148,62,55,penalised djikstra(1.1),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,6,62.9047692941412,,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-12-74-65],[63.146;;69.460;;76.406;;84.047;;90.132;;94.696]
9149,62,55,penalised djikstra(1.1),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,6,62.9047692941412,1.0022401068385305,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-12-74-65],[63.146;;69.460;;76.406;;84.047;;90.132;;94.696]
9150,62,55,penalised djikstra(1.2),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,6,62.78964893176852,,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-12-74-65;a33-7-136-108-71-14-12-74-65;a33-7-87-23-55-63-74-65],[63.146;;75.775;;89.763;;95.345;;110.269;;123.449]
9151,62,55,penalised djikstra(1.2),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,6,62.78964893176852,1.0004059336020914,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-12-74-65;a33-7-136-108-71-14-12-74-65;a33-7-87-23-55-63-74-65],[63.146;;75.775;;89.763;;95.345;;110.269;;123.449]
9152,62,55,penalised djikstra(1.3),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,6,62.78964893176852,,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a33-7-136-108-71-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65],[63.146;;82.089;;93.595;;113.156;;133.990;;151.540]
9153,62,55,penalised djikstra(1.3),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,6,62.78964893176852,1.0004059336020914,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a33-7-136-108-71-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65],[63.146;;82.089;;93.595;;113.156;;133.990;;151.540]
9154,62,55,penalised djikstra(1.4),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,6,62.78964893176852,,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a33-7-136-108-71-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-12-74-65],[63.146;;88.404;;97.734;;128.246;;163.170;;190.699]
9155,62,55,penalised djikstra(1.4),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,6,62.78964893176852,1.0004059336020914,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a33-7-136-108-71-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-12-74-65],[63.146;;88.404;;97.734;;128.246;;163.170;;190.699]
9156,62,55,greedy,c539c10233e857faac14ba4e7c580b9914d39c989616057b920cb8ce3825cb6d,5,62.76599179901852,1.0000290126226343,[a117-78-143-14-12-74-65;a33-7-136-108-71-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-135-55-63-74-65;a33-7-87-23-134-12-74-65],[+0.61%;;+0.21%;;+0.04%;;+0.01%;;+0.00%]
9157,62,55,most frequent shortest paths,120d5c6e56ceb65e9f5418ea9b966d31319dadb98731c6602535ded982afe2e2,5,62.76599179901852,1.0000290126226343,[a117-78-143-14-12-74-65;a33-7-136-108-71-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-135-55-63-74-65;a33-7-87-23-134-12-74-65],[+0.61% | f=0.969;;+0.21% | f=0.017;;+0.04% | f=0.009;;+0.01% | f=0.002;;+0.00% | f=0.002]
9158,62,55,penalised djikstra(1.05),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,5,63.14557516153935,,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65],[63.146;;66.303;;69.618;;73.099;;76.754]
9159,62,55,penalised djikstra(1.05),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,5,63.14557516153935,1.0060767841044451,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65],[63.146;;66.303;;69.618;;73.099;;76.754]
9160,62,55,penalised djikstra(1.1),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,5,62.9047692941412,,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65],[63.146;;69.460;;76.406;;84.047;;90.132]
9161,62,55,penalised djikstra(1.1),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,5,62.9047692941412,1.0022401068385305,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65],[63.146;;69.460;;76.406;;84.047;;90.132]
9162,62,55,penalised djikstra(1.2),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,5,62.78964893176852,,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-12-74-65;a33-7-136-108-71-14-12-74-65],[63.146;;75.775;;89.763;;95.345;;110.269]
9163,62,55,penalised djikstra(1.2),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,5,62.78964893176852,1.0004059336020914,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a117-78-143-14-12-74-65;a33-7-136-108-71-14-12-74-65],[63.146;;75.775;;89.763;;95.345;;110.269]
9164,62,55,penalised djikstra(1.3),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,5,62.78964893176852,,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a33-7-136-108-71-14-12-74-65;a117-78-143-14-12-74-65],[63.146;;82.089;;93.595;;113.156;;133.990]
9165,62,55,penalised djikstra(1.3),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,5,62.78964893176852,1.0004059336020914,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a33-7-136-108-71-14-12-74-65;a117-78-143-14-12-74-65],[63.146;;82.089;;93.595;;113.156;;133.990]
9166,62,55,penalised djikstra(1.4),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,5,62.78964893176852,,[a117-78-143-14-12-74-65;a117-78-143-14-12-74-65;a33-7-87-23-55-63-74-65;a33-7-136-108-71-14-12-74-65;a33-7-87-23-55-63-74-65],[63.146;;88.404;;97.734;;128.246;;163.170]
